customer_id,gender,senior_citizen,partner,dependents,tenure_months,contract,internet_service,online_security,tech_support,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST-02617,Female,0,Yes,No,51,Month-to-month,No,No,Yes,No,Credit card (automatic),56.79,2852.86,No
CUST-02618,Male,1,No,No,14,One year,DSL,No,No,No,Electronic check,45.64,669.08,No
CUST-02619,Female,0,Yes,No,57,Month-to-month,No,No,No,No,Mailed check,54.61,3050.32,No
CUST-02620,Female,0,No,No,61,Month-to-month,DSL,No,No,No,Credit card (automatic),79.29,4874.23,No
CUST-02621,Female,1,Yes,Yes,39,One year,DSL,No,Yes,Yes,Electronic check,82.37,3155.71,Yes
CUST-02622,Male,0,Yes,Yes,70,Month-to-month,DSL,No,Yes,No,Mailed check,78.51,5519.22,No
CUST-02623,Male,1,No,Yes,62,Two year,No,No,Yes,No,Electronic check,51.71,3303.68,No
CUST-02624,Female,0,No,Yes,34,One year,Fiber optic,No,No,No,Bank transfer (automatic),51.82,1766.55,Yes
CUST-02625,Female,1,Yes,Yes,64,Two year,No,No,No,Yes,Credit card (automatic),104.13,6554.69,No
CUST-02626,Female,0,No,No,68,Month-to-month,Fiber optic,Yes,No,Yes,Mailed check,48.36,3290.27,No
CUST-02627,Female,0,Yes,Yes,7,One year,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),93.33,677.33,No
CUST-02628,Male,0,Yes,No,72,One year,No,No,Yes,Yes,Credit card (automatic),73.09,5307.53,No
CUST-02629,Female,0,No,Yes,0,One year,No,No,No,Yes,Credit card (automatic),50.35,73.68,No
CUST-02630,Male,1,Yes,No,35,Month-to-month,No,No,Yes,No,Credit card (automatic),41.31,1522.08,Yes
CUST-02631,Female,0,Yes,No,68,Month-to-month,Fiber optic,No,No,Yes,Mailed check,51.22,3476.41,No
CUST-02632,Female,0,No,Yes,52,Month-to-month,No,No,No,Yes,Electronic check,73.35,3781.23,No
CUST-02633,Female,0,Yes,No,19,Two year,DSL,No,No,No,Bank transfer (automatic),46.81,833.46,No
CUST-02634,Female,0,Yes,No,46,Two year,No,No,Yes,No,Bank transfer (automatic),96.09,4393.14,No
CUST-02635,Male,0,Yes,No,15,Month-to-month,No,Yes,Yes,Yes,Mailed check,60.84,936.43,No
CUST-02636,Male,0,No,Yes,17,One year,Fiber optic,No,No,Yes,Bank transfer (automatic),79.01,1275.74,Yes
CUST-02637,Male,0,Yes,No,66,One year,DSL,Yes,Yes,No,Bank transfer (automatic),77.39,5061.4,No
CUST-02638,Female,1,Yes,No,3,One year,DSL,Yes,No,No,Mailed check,97.44,320.43,No
CUST-02639,Male,0,No,No,70,Month-to-month,No,Yes,No,No,Mailed check,56.24,3904.48,No
CUST-02640,Female,0,Yes,Yes,33,Two year,No,No,No,Yes,Mailed check,67.12,2233.46,No
CUST-02641,Male,0,Yes,Yes,4,One year,Fiber optic,No,Yes,No,Mailed check,36.97,107.16,No
CUST-02642,Male,0,No,No,57,One year,No,No,No,No,Bank transfer (automatic),67.06,3836.81,No
CUST-02643,Male,0,No,No,3,One year,Fiber optic,No,No,Yes,Electronic check,87.8,224.81,No
CUST-02644,Male,0,Yes,Yes,23,One year,No,No,Yes,Yes,Mailed check,69.39,1500.87,Yes
CUST-02645,Male,0,No,No,17,Month-to-month,DSL,No,No,No,Bank transfer (automatic),111.25,1939.05,No
CUST-02646,Male,0,No,No,57,Two year,DSL,Yes,No,No,Electronic check,75.39,4262.44,No
CUST-02647,Female,0,Yes,Yes,28,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),54.19,1504.89,Yes
CUST-02648,Female,0,No,Yes,47,Two year,DSL,No,No,No,Credit card (automatic),74.12,3449.08,No
CUST-02649,Female,0,No,No,5,Two year,Fiber optic,No,Yes,No,Mailed check,35.73,205.87,No
CUST-02650,Male,0,No,No,50,One year,No,Yes,Yes,Yes,Bank transfer (automatic),49.02,2467.66,No
CUST-02651,Female,0,No,No,51,One year,DSL,Yes,Yes,Yes,Mailed check,40.66,2100.76,No
CUST-02652,Female,0,No,No,20,Month-to-month,Fiber optic,No,No,Yes,Mailed check,65.32,1278.92,Yes
CUST-02653,Female,0,No,Yes,64,Month-to-month,DSL,No,No,No,Electronic check,63.79,4080.07,No
CUST-02654,Male,0,No,No,34,One year,No,No,No,Yes,Credit card (automatic),89.1,3050.25,No
CUST-02655,Female,0,No,No,48,Month-to-month,DSL,No,No,No,Credit card (automatic),63.02,3102.22,No
CUST-02656,Female,0,No,No,13,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),44.95,599.68,Yes
CUST-02657,Male,1,No,No,68,Two year,Fiber optic,No,No,No,Electronic check,96.19,6490.75,No
CUST-02658,Male,0,No,No,18,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),18.0,337.39,Yes
CUST-02659,Female,0,Yes,No,45,Month-to-month,DSL,Yes,No,No,Bank transfer (automatic),65.77,2951.4,No
CUST-02660,Male,0,Yes,No,6,Month-to-month,DSL,No,No,No,Bank transfer (automatic),69.35,316.16,Yes
CUST-02661,Male,0,No,Yes,3,One year,Fiber optic,No,No,Yes,Mailed check,64.79,102.11,Yes
CUST-02662,Female,0,Yes,No,9,Month-to-month,DSL,No,No,Yes,Electronic check,75.0,671.68,Yes
CUST-02663,Male,1,No,No,68,Two year,DSL,No,No,Yes,Mailed check,67.21,4571.17,No
CUST-02664,Male,0,No,No,15,Month-to-month,Fiber optic,Yes,No,No,Electronic check,74.99,1110.11,Yes
CUST-02665,Male,0,No,Yes,64,Month-to-month,DSL,No,Yes,Yes,Credit card (automatic),52.96,3433.65,No
CUST-02666,Female,0,Yes,No,42,Month-to-month,DSL,No,No,Yes,Credit card (automatic),35.82,1457.68,Yes
CUST-02667,Male,0,No,No,6,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),64.07,315.11,Yes
CUST-02668,Female,0,Yes,No,32,Two year,Fiber optic,No,No,No,Credit card (automatic),44.47,1381.76,No
CUST-02669,Male,0,No,No,34,Month-to-month,Fiber optic,No,No,Yes,Electronic check,50.43,1684.13,Yes
CUST-02670,Female,0,Yes,Yes,19,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),88.23,1673.46,Yes
CUST-02671,Female,1,No,No,44,Month-to-month,Fiber optic,No,Yes,No,Credit card (automatic),96.16,4191.16,Yes
CUST-02672,Female,0,No,No,62,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),87.85,5339.61,No
CUST-02673,Female,1,No,No,64,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),84.15,5257.13,No
CUST-02674,Male,0,No,Yes,38,Month-to-month,DSL,Yes,No,No,Mailed check,66.2,2521.76,No
CUST-02675,Female,0,Yes,Yes,65,Two year,Fiber optic,No,No,No,Credit card (automatic),85.31,5488.7,No
CUST-02676,Female,0,Yes,No,67,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),72.11,4731.1,No
CUST-02677,Female,0,Yes,Yes,6,One year,No,No,No,Yes,Bank transfer (automatic),103.95,654.95,No
CUST-02678,Female,1,No,No,46,One year,Fiber optic,No,Yes,No,Electronic check,46.64,2222.7,No
CUST-02679,Female,0,No,Yes,56,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),78.45,4388.48,No
CUST-02680,Male,1,Yes,No,1,One year,Fiber optic,No,Yes,No,Bank transfer (automatic),39.71,53.13,Yes
CUST-02681,Male,0,Yes,No,44,Two year,No,No,No,No,Credit card (automatic),78.57,3470.93,No
CUST-02682,Male,0,Yes,No,66,One year,Fiber optic,No,Yes,Yes,Bank transfer (automatic),30.62,1905.26,No
CUST-02683,Male,0,No,Yes,19,Two year,Fiber optic,No,No,No,Bank transfer (automatic),40.73,818.3,No
CUST-02684,Female,0,Yes,Yes,62,One year,No,No,No,Yes,Credit card (automatic),39.35,2501.69,Yes
CUST-02685,Female,1,Yes,Yes,68,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,70.04,4854.56,No
CUST-02686,Male,0,Yes,Yes,46,Two year,Fiber optic,No,Yes,Yes,Mailed check,72.09,3294.26,No
CUST-02687,Male,0,Yes,No,45,Month-to-month,DSL,No,No,No,Electronic check,114.01,5073.69,Yes
CUST-02688,Female,0,Yes,No,39,One year,DSL,No,No,No,Bank transfer (automatic),63.17,2531.56,No
CUST-02689,Female,0,Yes,Yes,29,One year,No,No,No,Yes,Mailed check,80.45,2358.0,No
CUST-02690,Female,0,No,Yes,33,Two year,DSL,No,No,No,Electronic check,68.22,2294.99,No
CUST-02691,Female,0,No,No,38,Two year,DSL,No,No,Yes,Credit card (automatic),78.78,2961.29,No
CUST-02692,Female,0,Yes,Yes,35,Month-to-month,DSL,Yes,No,Yes,Electronic check,67.87,2389.03,No
CUST-02693,Female,0,No,No,60,One year,No,No,No,No,Electronic check,86.99,5166.73,Yes
CUST-02694,Male,0,No,No,56,Month-to-month,Fiber optic,No,Yes,No,Electronic check,43.95,2460.94,No
CUST-02695,Female,0,No,Yes,25,One year,Fiber optic,No,No,No,Bank transfer (automatic),18.0,432.61,No
CUST-02696,Male,0,No,No,37,One year,No,No,No,No,Mailed check,73.35,2831.13,No
CUST-02697,Male,0,Yes,Yes,15,Month-to-month,Fiber optic,No,No,Yes,Bank transfer (automatic),28.9,460.93,Yes
CUST-02698,Male,1,No,No,12,Two year,No,No,No,Yes,Mailed check,91.23,987.16,No
CUST-02699,Male,0,No,No,26,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),54.04,1404.96,Yes
CUST-02700,Male,0,No,No,4,Month-to-month,Fiber optic,No,No,No,Mailed check,44.24,195.37,Yes
CUST-02701,Female,0,Yes,No,62,Two year,Fiber optic,No,No,Yes,Credit card (automatic),119.01,7354.92,No
CUST-02702,Female,0,Yes,No,9,One year,No,No,Yes,Yes,Mailed check,64.63,526.53,No
CUST-02703,Male,0,Yes,No,23,One year,DSL,No,No,No,Electronic check,60.8,1431.43,No
CUST-02704,Female,0,No,No,18,Month-to-month,DSL,No,No,Yes,Mailed check,79.96,1391.21,No
CUST-02705,Male,0,No,No,15,Month-to-month,No,No,Yes,No,Electronic check,81.31,1248.42,Yes
CUST-02706,Male,0,Yes,No,26,Month-to-month,Fiber optic,No,No,No,Mailed check,87.78,2229.99,Yes
CUST-02707,Female,0,No,No,52,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,38.34,1966.98,Yes
CUST-02708,Male,0,Yes,Yes,65,Month-to-month,DSL,Yes,Yes,Yes,Credit card (automatic),75.72,4969.61,No
CUST-02709,Female,0,Yes,Yes,13,Month-to-month,No,No,No,No,Bank transfer (automatic),59.14,793.28,Yes
CUST-02710,Female,0,No,No,17,One year,Fiber optic,No,No,No,Electronic check,46.58,793.43,No
CUST-02711,Male,0,No,Yes,34,Month-to-month,No,No,No,Yes,Credit card (automatic),65.96,2241.14,No
CUST-02712,Male,0,No,No,23,One year,Fiber optic,No,No,No,Mailed check,28.78,666.47,No
CUST-02713,Female,0,No,Yes,58,Two year,No,No,No,Yes,Electronic check,83.46,4801.1,No
CUST-02714,Female,0,No,No,16,Month-to-month,Fiber optic,No,No,No,Electronic check,59.19,871.21,Yes
CUST-02715,Female,0,No,No,29,One year,Fiber optic,No,Yes,No,Electronic check,55.45,1636.51,Yes
CUST-02716,Male,0,Yes,No,39,Month-to-month,Fiber optic,Yes,Yes,Yes,Electronic check,62.25,2504.26,No
CUST-02717,Male,0,No,No,27,Month-to-month,Fiber optic,No,Yes,No,Mailed check,61.65,1694.76,No
CUST-02718,Female,0,No,Yes,45,One year,Fiber optic,No,No,Yes,Bank transfer (automatic),87.81,3964.16,No
CUST-02719,Female,1,Yes,Yes,58,Month-to-month,DSL,No,Yes,No,Mailed check,43.09,2438.79,No
CUST-02720,Male,0,Yes,No,38,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),57.36,2223.54,No
CUST-02721,Female,0,Yes,No,33,Two year,Fiber optic,Yes,No,No,Credit card (automatic),60.67,2026.18,No
CUST-02722,Female,0,Yes,No,69,Month-to-month,DSL,No,No,Yes,Mailed check,43.7,3053.31,No
CUST-02723,Male,0,No,No,71,One year,Fiber optic,Yes,No,Yes,Bank transfer (automatic),68.19,4893.18,No
CUST-02724,Male,0,Yes,No,72,One year,DSL,Yes,No,Yes,Mailed check,50.52,3716.74,No
CUST-02725,Female,0,No,No,1,Month-to-month,DSL,No,No,Yes,Mailed check,36.91,0.0,Yes
CUST-02726,Female,1,Yes,No,61,One year,Fiber optic,No,Yes,Yes,Electronic check,75.52,4542.27,No
CUST-02727,Male,0,Yes,No,65,Month-to-month,DSL,No,No,No,Bank transfer (automatic),95.95,6244.16,No
CUST-02728,Male,0,Yes,Yes,58,Month-to-month,No,No,Yes,Yes,Electronic check,65.97,3780.13,Yes
CUST-02729,Female,0,Yes,Yes,54,Two year,No,No,Yes,No,Bank transfer (automatic),62.93,3343.43,No
CUST-02730,Male,0,No,No,26,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),62.51,1686.26,No
CUST-02731,Female,1,Yes,No,52,One year,Fiber optic,No,No,Yes,Mailed check,54.68,2792.91,No
CUST-02732,Female,0,Yes,No,42,Month-to-month,DSL,Yes,Yes,No,Bank transfer (automatic),88.4,3712.25,No
CUST-02733,Female,0,Yes,No,60,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),66.88,3931.23,No
CUST-02734,Male,0,Yes,Yes,25,One year,DSL,No,No,No,Bank transfer (automatic),21.43,538.9,No
CUST-02735,Male,0,No,No,54,One year,No,Yes,No,No,Mailed check,88.98,4864.06,No
CUST-02736,Male,0,No,Yes,57,Month-to-month,No,No,No,No,Credit card (automatic),84.08,4853.21,No
CUST-02737,Female,0,Yes,No,60,One year,DSL,No,No,No,Electronic check,77.03,4674.05,No
CUST-02738,Male,1,No,Yes,12,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),18.0,212.08,Yes
CUST-02739,Male,0,No,No,63,Month-to-month,Fiber optic,No,Yes,No,Mailed check,64.94,4146.8,No
CUST-02740,Male,0,No,No,15,One year,Fiber optic,No,Yes,Yes,Electronic check,82.87,1264.55,No
CUST-02741,Male,0,No,Yes,68,One year,DSL,No,No,Yes,Bank transfer (automatic),72.59,4914.17,No
CUST-02742,Male,0,Yes,Yes,2,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),69.1,157.29,No
CUST-02743,Female,0,No,Yes,16,One year,DSL,Yes,No,Yes,Bank transfer (automatic),82.91,1370.84,No
CUST-02744,Female,0,No,No,44,Month-to-month,No,Yes,Yes,Yes,Bank transfer (automatic),67.79,2916.37,Yes
CUST-02745,Male,0,Yes,No,39,Two year,Fiber optic,Yes,No,No,Mailed check,89.07,3420.71,No
CUST-02746,Male,0,No,No,50,Two year,Fiber optic,No,No,Yes,Mailed check,68.24,3404.82,No
CUST-02747,Male,1,No,Yes,29,Month-to-month,No,Yes,No,Yes,Electronic check,66.64,1871.47,No
CUST-02748,Female,0,Yes,No,0,Month-to-month,Fiber optic,Yes,Yes,No,Bank transfer (automatic),82.85,0.0,Yes
CUST-02749,Male,0,No,Yes,45,Two year,Fiber optic,No,No,Yes,Credit card (automatic),57.03,2545.32,No
CUST-02750,Female,0,No,No,37,Two year,Fiber optic,No,No,Yes,Mailed check,43.06,1642.82,Yes
CUST-02751,Male,0,No,No,37,Month-to-month,Fiber optic,No,No,No,Mailed check,65.08,2456.62,No
CUST-02752,Male,0,No,No,27,Month-to-month,Fiber optic,No,Yes,No,Mailed check,76.81,2089.92,Yes
CUST-02753,Female,0,No,No,65,Month-to-month,No,Yes,No,No,Bank transfer (automatic),83.51,5437.16,No
CUST-02754,Female,0,No,No,57,Two year,DSL,No,No,Yes,Bank transfer (automatic),83.62,4870.71,No
CUST-02755,Female,1,No,No,13,Two year,Fiber optic,No,No,Yes,Mailed check,63.63,800.22,Yes
CUST-02756,Female,0,Yes,No,2,Two year,Fiber optic,No,No,No,Electronic check,61.57,135.19,Yes
CUST-02757,Female,0,Yes,No,13,Month-to-month,Fiber optic,No,No,Yes,Mailed check,53.16,661.63,No
CUST-02758,Female,0,No,No,3,Two year,No,No,Yes,No,Mailed check,70.0,145.63,No
CUST-02759,Male,1,No,No,51,Month-to-month,DSL,Yes,Yes,No,Electronic check,32.18,1700.42,No
CUST-02760,Male,0,Yes,No,45,Month-to-month,DSL,Yes,No,Yes,Mailed check,65.46,2930.44,Yes
CUST-02761,Male,1,No,No,33,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),120.0,3994.74,No
CUST-02762,Male,1,No,No,43,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),34.92,1489.25,Yes
CUST-02763,Male,0,No,Yes,59,One year,No,Yes,No,No,Electronic check,68.14,4082.59,No
CUST-02764,Male,0,Yes,Yes,60,Month-to-month,Fiber optic,No,Yes,No,Credit card (automatic),72.56,4303.74,No
CUST-02765,Male,0,No,No,31,Month-to-month,DSL,Yes,Yes,Yes,Electronic check,75.13,2387.23,Yes
CUST-02766,Female,0,Yes,No,43,Two year,DSL,No,No,No,Bank transfer (automatic),45.67,2008.52,No
CUST-02767,Male,0,Yes,No,42,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),75.31,3073.29,No
CUST-02768,Female,0,No,Yes,69,Month-to-month,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),54.31,3721.55,No
CUST-02769,Male,0,No,No,55,Month-to-month,DSL,Yes,No,Yes,Credit card (automatic),36.45,2055.79,No
CUST-02770,Female,0,Yes,Yes,22,Month-to-month,Fiber optic,No,No,No,Mailed check,84.04,1930.75,Yes
CUST-02771,Female,1,No,No,64,Month-to-month,No,Yes,Yes,Yes,Credit card (automatic),78.29,5046.33,No
CUST-02772,Male,0,No,No,29,One year,Fiber optic,Yes,Yes,Yes,Bank transfer (automatic),45.67,1304.6,No
CUST-02773,Male,0,Yes,No,55,Month-to-month,Fiber optic,No,No,Yes,Mailed check,54.12,2928.18,Yes
CUST-02774,Female,1,Yes,No,71,Month-to-month,DSL,No,Yes,Yes,Electronic check,53.4,3819.73,No
CUST-02775,Female,0,No,Yes,59,Two year,No,No,Yes,Yes,Bank transfer (automatic),32.13,1874.37,No
CUST-02776,Male,0,No,Yes,7,Month-to-month,DSL,No,Yes,Yes,Mailed check,80.25,542.57,No
CUST-02777,Female,0,Yes,No,15,One year,Fiber optic,No,Yes,Yes,Mailed check,81.0,1203.79,No
CUST-02778,Female,1,No,No,58,Month-to-month,DSL,No,No,Yes,Bank transfer (automatic),58.35,3428.39,Yes
CUST-02779,Male,0,No,Yes,9,Two year,DSL,No,Yes,Yes,Bank transfer (automatic),64.44,670.28,Yes
CUST-02780,Male,0,No,No,0,Month-to-month,DSL,No,No,Yes,Electronic check,67.29,51.34,Yes
CUST-02781,Male,0,No,No,18,One year,DSL,No,No,Yes,Mailed check,69.89,1258.5,No
CUST-02782,Female,0,Yes,No,35,One year,No,No,Yes,Yes,Credit card (automatic),38.05,1286.79,No
CUST-02783,Female,0,Yes,No,9,One year,DSL,No,Yes,Yes,Bank transfer (automatic),74.77,706.31,No
CUST-02784,Female,0,Yes,No,11,Two year,No,No,No,No,Mailed check,41.49,539.66,No
CUST-02785,Female,1,No,Yes,24,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),78.63,1937.3,Yes
CUST-02786,Male,0,No,Yes,43,Month-to-month,DSL,No,No,No,Bank transfer (automatic),43.7,1889.49,No
CUST-02787,Male,1,No,No,39,Two year,Fiber optic,Yes,No,Yes,Credit card (automatic),39.0,1496.55,No
CUST-02788,Male,0,Yes,No,58,Two year,DSL,No,No,Yes,Mailed check,64.44,3754.78,No
CUST-02789,Male,1,No,No,71,Month-to-month,No,No,Yes,Yes,Electronic check,63.99,4601.02,No
CUST-02790,Female,0,Yes,Yes,2,One year,DSL,No,Yes,Yes,Bank transfer (automatic),67.07,145.76,No
CUST-02791,Female,0,Yes,No,50,One year,No,No,No,No,Credit card (automatic),47.15,2352.33,No
CUST-02792,Male,0,Yes,No,11,One year,DSL,No,Yes,No,Bank transfer (automatic),69.06,725.3,No
CUST-02793,Female,0,No,No,26,Two year,DSL,No,No,Yes,Mailed check,70.94,1973.91,Yes
CUST-02794,Female,0,Yes,No,25,Two year,DSL,No,Yes,Yes,Electronic check,88.31,2163.2,Yes
CUST-02795,Male,0,No,Yes,51,Month-to-month,Fiber optic,Yes,No,Yes,Electronic check,68.7,3454.53,Yes
CUST-02796,Female,0,No,No,18,One year,Fiber optic,No,No,No,Credit card (automatic),53.01,962.38,Yes
CUST-02797,Female,0,No,No,65,Month-to-month,No,No,No,Yes,Electronic check,38.06,2463.8,No
CUST-02798,Female,0,Yes,No,27,Month-to-month,Fiber optic,Yes,No,Yes,Bank transfer (automatic),34.39,979.69,No
CUST-02799,Female,0,No,No,59,Two year,DSL,No,Yes,Yes,Bank transfer (automatic),71.46,4269.0,No
CUST-02800,Male,0,No,No,69,One year,Fiber optic,No,No,No,Mailed check,80.86,5518.63,Yes
CUST-02801,Female,0,Yes,Yes,37,Month-to-month,Fiber optic,Yes,No,No,Credit card (automatic),47.2,1708.62,No
CUST-02802,Male,0,No,No,7,One year,No,No,Yes,Yes,Bank transfer (automatic),70.11,447.0,No
CUST-02803,Female,1,No,No,51,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),61.52,3176.75,No
CUST-02804,Male,0,Yes,No,30,Month-to-month,Fiber optic,No,No,No,Mailed check,79.37,2402.52,No
CUST-02805,Male,0,No,No,24,One year,DSL,Yes,No,Yes,Bank transfer (automatic),82.32,1957.11,No
CUST-02806,Female,0,Yes,No,33,One year,No,No,No,Yes,Credit card (automatic),19.68,660.26,No
CUST-02807,Male,0,Yes,No,21,Month-to-month,DSL,No,No,Yes,Credit card (automatic),85.64,1742.13,No
CUST-02808,Male,0,No,Yes,20,Month-to-month,No,No,No,Yes,Mailed check,70.04,1363.67,No
CUST-02809,Female,1,Yes,No,72,One year,DSL,Yes,Yes,Yes,Mailed check,54.37,3849.64,No
CUST-02810,Male,0,Yes,Yes,20,Month-to-month,No,Yes,No,No,Credit card (automatic),54.93,1105.87,No
CUST-02811,Female,0,Yes,Yes,33,Two year,No,No,Yes,No,Bank transfer (automatic),65.63,2172.87,No
CUST-02812,Male,0,Yes,No,52,Month-to-month,No,No,No,Yes,Mailed check,54.93,2807.14,No
CUST-02813,Male,0,Yes,No,16,Two year,Fiber optic,Yes,Yes,Yes,Mailed check,46.26,761.22,Yes
CUST-02814,Female,0,No,No,45,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),50.84,2340.66,No
CUST-02815,Male,0,Yes,No,65,Month-to-month,No,No,No,No,Bank transfer (automatic),44.2,2821.48,No
CUST-02816,Male,0,Yes,No,59,Month-to-month,Fiber optic,No,Yes,Yes,Credit card (automatic),91.93,5407.55,No
CUST-02817,Female,1,No,No,2,One year,Fiber optic,No,No,Yes,Bank transfer (automatic),66.12,157.92,Yes
CUST-02818,Female,0,No,No,29,Two year,DSL,No,Yes,Yes,Credit card (automatic),110.06,3191.42,Yes
CUST-02819,Male,1,Yes,No,0,Month-to-month,Fiber optic,No,No,Yes,Mailed check,72.42,0.0,No
CUST-02820,Female,0,Yes,No,44,Month-to-month,Fiber optic,No,No,Yes,Credit card (automatic),76.78,3356.28,No
CUST-02821,Female,0,Yes,No,23,Month-to-month,Fiber optic,No,No,Yes,Electronic check,43.77,983.01,No
CUST-02822,Female,0,Yes,No,65,One year,DSL,Yes,No,No,Bank transfer (automatic),60.64,3933.08,No
CUST-02823,Male,0,Yes,Yes,12,Month-to-month,Fiber optic,No,No,Yes,Mailed check,66.45,791.01,No
CUST-02824,Female,0,No,No,62,Two year,No,No,Yes,No,Bank transfer (automatic),52.26,3318.42,No
CUST-02825,Female,0,No,Yes,24,Month-to-month,Fiber optic,No,No,No,Credit card (automatic),55.7,1326.37,No
CUST-02826,Female,0,Yes,Yes,67,One year,No,Yes,No,Yes,Electronic check,73.4,4831.9,No
CUST-02827,Male,0,No,Yes,14,Two year,DSL,No,No,No,Electronic check,73.8,1037.76,No
CUST-02828,Female,0,Yes,Yes,19,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),38.26,814.33,Yes
CUST-02829,Female,1,Yes,No,25,Month-to-month,Fiber optic,No,No,Yes,Mailed check,70.67,1758.39,No
CUST-02830,Male,1,Yes,No,71,Two year,Fiber optic,No,Yes,No,Bank transfer (automatic),76.06,5378.36,No
CUST-02831,Female,0,Yes,No,53,Month-to-month,Fiber optic,No,Yes,No,Mailed check,53.19,2803.81,No
CUST-02832,Female,1,No,No,59,One year,DSL,Yes,No,No,Electronic check,51.16,3047.65,No
CUST-02833,Male,0,Yes,No,40,Two year,Fiber optic,Yes,Yes,Yes,Credit card (automatic),73.83,2937.73,No
CUST-02834,Female,0,No,Yes,58,Month-to-month,DSL,No,Yes,Yes,Bank transfer (automatic),18.0,968.22,No
CUST-02835,Male,1,Yes,Yes,45,Two year,Fiber optic,Yes,No,Yes,Bank transfer (automatic),65.04,2893.21,No
CUST-02836,Female,0,No,No,48,Month-to-month,No,No,No,Yes,Electronic check,97.69,4685.89,No
CUST-02837,Female,0,No,No,61,One year,DSL,No,No,Yes,Electronic check,18.0,1124.78,No
CUST-02838,Female,0,No,No,71,Month-to-month,Fiber optic,No,No,No,Bank transfer (automatic),81.46,5754.53,No
CUST-02839,Male,0,Yes,No,42,Month-to-month,Fiber optic,No,No,Yes,Electronic check,75.89,3172.57,No
CUST-02840,Female,0,No,No,32,Month-to-month,Fiber optic,No,Yes,Yes,Mailed check,36.24,1161.93,Yes
CUST-02841,Male,0,No,No,47,Month-to-month,DSL,No,No,Yes,Credit card (automatic),75.41,3505.4,No
CUST-02842,Female,0,Yes,No,54,Month-to-month,Fiber optic,Yes,No,Yes,Credit card (automatic),85.03,4587.03,No
CUST-02843,Female,0,No,Yes,72,Month-to-month,No,Yes,No,No,Bank transfer (automatic),41.47,3009.2,No
CUST-02844,Male,0,Yes,No,51,One year,Fiber optic,No,No,No,Electronic check,50.86,2534.54,No
CUST-02845,Male,0,Yes,No,69,Month-to-month,Fiber optic,No,Yes,Yes,Electronic check,65.52,4536.2,No
CUST-02846,Male,1,No,No,53,Month-to-month,Fiber optic,No,No,Yes,Electronic check,84.55,4426.63,Yes
